,0
270,6.5641724029842115
271,4.675011228273033
272,5.865455663225169
273,5.690797872928887
274,6.074758085856811
275,4.645612187139363
276,6.435559590351029
277,7.103508524235426
278,4.953104218023107
279,4.598173951171089
280,5.773497030993847
281,5.702328944419848
282,6.004290943701411
283,5.613864184481158
284,5.577035183190088
285,5.037132761151635
286,6.029332686301271
287,5.463150740594161
288,5.2892671933908115
289,5.9653891101787
290,4.855220935425196
291,4.44176828582105
292,5.485701904193506
293,5.340051192808373
294,4.399678576762246
295,4.190449753908136
296,5.7170531818309
297,4.8662228659787266
298,5.176295271341673
299,4.51568530447366
300,5.52614275283832
301,5.276864504783253
302,5.363264050437727
303,5.21223032200007
304,4.532344743698569
305,4.971226708816401
306,6.172205637918815
307,5.058815632423636
308,5.927462043286689
309,5.271333578580544
310,4.327150790159568
311,5.525288687913827
312,4.933412469137556
313,5.316355718472362
314,5.71202060250579
315,5.36375528618359
316,4.952379912939649
317,4.9682936428862785
318,4.853811082460625
319,5.779628117635093
320,5.66712428151842
321,5.271408402286684
322,5.589282418462397
323,5.4887218001115965
324,5.565790882664669
325,5.132789032685678
326,5.9307705202460825
327,4.8564338220398
328,4.7610006185835925
329,5.006273568986868
330,5.8973400474486555
331,5.026460961706199
332,7.302843401020852
333,5.349467910789018
334,5.20741603948653
335,6.540513705963627
336,5.013131132053305
337,5.287727463274676
338,4.890779865675639
339,6.0759281791395
340,4.825381416750594
341,5.450117462934181
342,5.531449135461758
343,5.1985174641082565
344,6.051307372554223
345,5.950640133519483
346,5.373582253800377
347,4.919978192144641
348,5.86118455731295
349,5.747061863059396
350,4.834275131661411
351,5.691235115616979
352,6.364510202653978
353,6.3451952181537
354,5.594180947831905
355,5.044243889942197
356,5.1283315220195576
357,5.720196480225231
358,6.297405174531788
359,5.858955297436254
360,6.1639723897191345
361,5.395197491262985
362,5.752910435040255
363,5.2992256408925345
364,6.4003194853475565
365,4.755827286017019
366,5.4897347457956736
367,5.364668240498165
368,5.880965776783564
369,5.304235537623418
370,6.796147719968595
371,6.286607515208968
372,5.53510315007292
373,6.090794499496507
374,4.228004526044369
375,5.994050947446796
376,5.858193582352965
377,5.568033309631314
378,6.628293985221882
379,5.605745324969278
380,5.273751340324705
381,6.279675451308489
382,5.591087255523096
383,6.238457443646744
384,6.081501476664183
385,5.443938923877143
386,4.562109409522613
387,4.488914281272292
388,6.146663298083845
389,5.770619908447751
390,6.3325669608784985
391,6.472537457233196
392,5.384156139033338
393,5.230477269067382
394,5.3418134713476375
395,5.768813963052807
396,5.610901829380219
397,5.269814218091517
398,6.581159509395997
399,6.940287553599992
400,5.068730702647977
401,5.72558498235475
402,5.9313479242862615
403,6.633537865694672
404,5.8272156968328614
405,4.645123008727686
406,5.55062815155713
407,7.616465356396997
408,5.252258026141157
409,6.082059452907601
410,5.061384749688162
411,7.081539496552211
412,5.7063020166733915
413,5.322189660582855
414,5.2581638500053725
415,4.845150783145057
416,5.767215612357023
417,5.423046565003156
418,5.664263647577434
419,5.043673076865695
420,5.59516939534303
421,7.367828967036863
422,6.186583462662436
423,5.271135120820086
424,5.635504992113106
425,5.616319364858563
426,4.974232153095343
427,5.771544043487351
428,5.262779117742426
429,5.071532415959807
430,5.611638475769705
431,6.240471690642815
432,5.350475236757112
433,6.991888799159039
434,5.079030558992087
435,5.052825732841516
436,4.897244986900796
437,7.516698315303234
438,6.151438653328548
439,4.899253210383803
440,5.509381580838899
441,5.037463457460209
442,5.864281226023085
443,4.4415357621502825
444,6.934523202280049
445,5.990214200466398
446,5.04352394924555
447,4.973763337688664
448,5.1176826085473754
449,5.080060840198534
450,5.431396020028209
451,5.311448037685919
452,4.839824468514396
453,5.692013311467809
454,4.866549289279216
455,5.102201085408968
456,4.143382148864162
457,5.008089267871117
458,4.916759750649536
459,5.670116371699272
460,5.452501951171832
461,5.489061675929989
462,5.293622583421138
463,4.53465353421975
464,5.3407105442533
465,5.385551986862786
466,4.263278026709715
467,4.599068816635736
468,4.970629112681926
469,6.881201114964701
470,5.439728050939835
471,5.058030808815035
472,6.0749230963241585
473,4.41278990235309
474,5.770923504030396
475,5.969346306834656
476,7.154585295901937
477,4.431866762795607
478,5.742036402503391
479,5.2544207449506235
480,5.85558529516733
481,5.713885959806567
482,4.515440411261763
483,5.1998257939908745
484,5.942588342885738
485,4.564534818645771
486,5.134492880737831
487,6.063305981011993
488,5.6846101035464365
489,4.719360303334258
490,4.39757516011016
491,5.197467758453156
492,5.372838610216562
493,5.699487070890052
494,4.879990362739186
495,5.24290212736888
496,5.496425639047414
497,4.514971206946019
498,6.496525453412727
499,5.7505306236830815
500,5.281270702249196
501,6.394491994181052
502,5.615667993489278
503,6.947642461195629
504,5.307071704853508
505,4.449807904218424
506,6.302601312941126
507,6.000473530808393
508,6.18295111648192
509,4.763925312234425
510,5.799731260062181
511,5.144000367515303
512,5.837022241367602
513,6.176451217518447
514,5.26835117350885
515,4.683387255048884
516,4.985567320508496
517,4.7976386185008675
518,4.534730534319189
519,5.689737659996064
520,5.7556991712393355
521,4.757288734695492
522,4.620956692203172
523,5.832894655599209
524,5.381391866003103
525,5.203953541189561
526,5.495037969969185
527,5.457358905966627
528,5.1611606090788404
529,4.903208224975807
530,5.133024060555408
531,5.148355057252671
532,4.6557535435943045
533,4.822590711808113
534,4.874642713238118
535,5.628928300259333
536,4.9671146057497975
537,5.796530734568586
538,5.921007256194618
539,6.197639445080492
540,6.294972268255953
541,5.267434610244815
542,6.034696629428366
543,5.242819640266204
544,5.802921321417812
545,5.884208415447272
546,5.115454398550995
547,5.332486590007657
548,5.5895719819071195
549,6.096631892474393
550,5.9405280174599335
551,6.102853713414167
552,5.407331355871837
553,5.513151496319381
554,5.806978492236455
555,5.061267095269725
556,5.87312820760225
557,6.930040619098745
558,5.484984408112517
559,5.649454632457263
560,6.422597466850817
561,6.412496229039058
562,4.741185621775014
563,4.875583059938077
564,5.249910774620101
565,5.049817828019637
566,5.585202921330978
567,5.286133368056288
568,5.126012321622179
569,6.241992522846311
570,5.27958209124214
571,5.894763105979915
572,4.6507301203471725
573,5.159358997113667
574,5.131148689911053
575,5.803814229293714
576,6.254888642964537
577,5.4610599306019765
578,5.424119209542666
579,5.323002772018575
580,5.111030494781391
581,3.785455489206878
582,6.098822860990474
583,5.979808846802475
584,5.903885346936674
585,7.170305176330907
586,5.753885622683981
587,4.471308289178445
588,5.583399196091371
589,5.630010415615982
590,5.341814299739637
591,6.424264576472494
592,4.524527206009905
593,5.933115526781532
594,4.4817756374038185
595,5.384719716740773
596,5.017006763628481
597,5.227541066255747
598,5.262858584789955
599,4.447347507761124
600,6.516005373490661
601,5.263868134515519
602,6.0094879870768585
603,5.143252883396759
604,5.073974890711284
605,6.178076123787697
606,6.506768029206733
607,4.947929633877859
608,5.464410174889634
609,5.037176820348838
610,4.533643218249024
611,4.641660179964631
612,5.368153660769254
613,5.989773077045305
614,5.57571253067799
615,5.2490824754630285
616,5.658406074093367
617,6.412999856495089
618,6.278283567007012
619,5.551838107142758
620,5.4592060059508425
621,4.870714423070887
622,4.523020374038578
623,5.277400773522753
624,5.566092071234565
625,5.752517008340319
626,4.947577032560954
627,5.721920716798496
628,5.060314486669972
629,5.060593465214072
630,5.83388471780483
631,5.355370828486087
632,7.372158983162394
633,5.76129100659401
634,5.399575522191256
635,5.629328744688087
636,5.793075708602099
637,5.492172720445797
638,5.2385678807265785
639,4.586477137268987
640,5.1628803793543865
641,5.36674012989119
642,5.39030175273302
643,4.637373005896994
644,5.860978735638439
645,4.7892898366856045
646,5.889098047204911
647,5.810683878965243
648,5.294082854378339
649,5.133563504267983
650,5.223767962998393
651,4.1607949762491865
652,4.375093894006775
653,5.466732485009218
654,5.664186145918716
655,4.458730370664222
656,4.632253408464837
657,4.621244479431654
658,5.942267068571386
659,4.581694230590241
660,4.312302623916001
661,5.298296374967107
662,4.702902308203927
663,5.92269812133318
664,4.613974446431343
665,5.915224789390444
666,5.5398185161609765
667,5.843430429746518
668,4.74317031324815
669,5.4323240894204625
670,5.072653358425935
671,5.37078162729568
672,5.473540908865702
673,6.280416678681559
674,4.937752926578862
675,5.88920291471659
676,5.546650539215315
677,6.052246420566275
678,7.3786883684428
679,5.861909897559917
680,4.603436108228023
681,5.307406595739207
682,5.781281988718758
683,5.603543139650952
684,6.252874673825314
685,5.145138582939974
686,5.783920477647644
687,5.098227187757535
688,5.8607180919992565
689,5.510815551055193
690,4.829087079361226
691,4.937348322730084
692,5.2848241221960945
693,6.351179721006216
694,4.499255760967793
695,5.22927328081073
696,5.446464957973488
697,5.515479195588729
698,5.791455905958073
699,4.546519210338635
700,5.321026915671842
701,6.379132850579674
702,4.717157516244631
703,5.795141978019446
704,4.939021735396507
705,6.0236290886294945
706,6.653955441291625
707,5.270821881912252
708,4.64457178306298
709,6.519454231567204
710,5.669118470016998
711,4.802113707364139
712,5.159801034169333
713,5.584878376454249
714,5.015711789391503
715,5.218753650776326
716,6.037984275608387
717,5.524278252156158
718,5.1490472298997405
719,5.391462888536611
720,6.039247753485994
721,4.596038533302511
722,4.74214410627019
723,4.968193553902994
724,4.524403142903798
725,4.963328162016264
726,6.622887827323618
727,5.998233473870802
728,5.659235567871585
729,4.865675473634553
730,5.1231956162288945
731,6.460740044803253
732,5.9629099675487796
733,5.462421308419741
734,5.605469121721458
735,5.515716771563165
736,4.97173689981851
737,5.732604337928187
738,6.5647645322755075
739,5.816860935279435
740,6.138799280661399
741,4.939316288863444
742,5.208009672683544
743,6.818288647406796
744,5.990398506137411
745,5.936724085182948
746,4.886052668787646
747,5.542016231112429
748,5.826586396992758
749,4.5417271496891845
750,6.06391409472694
751,5.641815537086833
752,5.656469373614278
753,5.1648118710381015
754,5.468407495221683
755,5.4456095195327885
756,5.032358073313212
757,5.929285601915553
758,5.44008287325149
759,6.669827842410427
760,5.416853784809176
761,3.962681864769482
762,5.931319640525753
763,5.624849482280694
764,6.0413187178377274
765,6.23337845951039
766,6.0534896778505605
767,5.503808459188333
768,6.460350463330183
769,5.223754280938356
770,4.623146395993102
771,5.493648251294802
772,4.5152149811299
773,7.60175628706817
774,5.69387126604051
775,6.751546887879978
776,6.381867925973479
777,5.042398785879818
778,5.318096058989579
779,5.678393517166859
780,4.648121909256538
781,6.759809893734335
782,5.93832337346749
783,4.518440868757335
784,5.81478343572628
785,5.626946416398007
786,5.48857908093808
787,5.959109004652638
788,5.2710325553423925
789,5.864252374589785
790,5.739761753185222
791,6.521866803328859
792,6.059252273445281
793,5.282435813204768
794,5.9228696927535145
795,5.1912566504536555
796,5.844455103199529
797,4.4270794369520665
798,5.425399300682046
799,4.811299736555558
800,5.610204414471706
801,5.552776017921004
802,5.788497781411173
803,4.7479301186389264
804,4.932983215408475
805,5.919053687525537
806,6.113794842847151
807,5.308474628819268
808,5.1512729412504745
809,5.985263636572915
810,5.069110577836983
811,4.973848249230853
812,5.994453015205859
813,6.050752021535053
814,4.260802511609911
815,5.447710856107487
816,5.73776562584921
817,5.830745254762272
818,6.219749573043522
819,6.944595761895783
820,6.3279450918251365
821,6.086778100227854
822,6.112038288073306
823,5.413651375280734
824,5.015705154478738
825,4.757599122119505
826,5.728938135824438
827,5.696518249864952
828,5.040532486273424
829,5.366809252274809
830,4.809673785997383
831,5.182503238598416
832,4.271105426807362
833,4.793729971537974
834,4.709191373835097
835,6.147639105762057
836,5.257272510932899
837,6.063662083417759
838,5.578603761811594
839,5.200836158460566
840,5.64105894991019
841,5.771110977256159
842,5.412236027104751
843,4.569718371102036
844,4.4002172514460725
845,5.9530592038523995
846,4.749967939418985
847,5.467781852368192
848,5.576278671340903
849,5.873257989743464
850,5.787835696074204
851,7.3652770776544205
852,5.450045340548351
853,5.116190141078487
854,6.302424495441954
855,5.028756846816957
856,5.457226560136142
857,5.512307009214286
858,4.87581837626211
859,5.0013501261583535
860,5.55575076417589
861,4.480418111630356
862,5.8276858592082235
863,5.614057229204811
864,5.377181304067392
865,5.258728348105737
866,5.43433017944838
867,6.440131780862146
868,5.003371211001297
869,4.092731558897636
870,4.926146218669864
871,4.234233420099673
872,5.402548670390601
873,5.75260488403156
874,4.656684311188
875,4.690159258063651
876,5.096073221663416
877,7.1196918948976675
878,6.489040013170061
879,5.13643920001285
880,5.531739873665379
881,4.90828732137184
882,5.836973829263929
883,6.630470873808866
884,5.123206764909099
885,6.556824127805785
886,5.869996295229794
887,5.1486810843813045
888,5.547484252472815
889,6.002691545801945
890,5.76637750007574
891,5.57260154412664
892,6.217345556892413
893,5.198175679078197
894,6.087774627368397
895,4.893513950583353
896,4.585682583695427
897,6.693906813283537
898,4.534838344218614
899,5.570423688447309
900,4.563232774911893
901,4.364989323918511
902,5.3379415032058475
903,5.732168321672421
904,5.449394663230022
905,5.8057618010998135
906,5.2586977169074425
907,6.3175153305265965
908,5.591362350030083
909,5.246376616220194
910,5.7620979963795165
911,6.23017453864129
912,5.394180910236997
913,4.640142230315276
914,6.7124858413686415
915,5.860868558062444
916,5.345385842507984
917,5.622039637614488
918,5.109898857713507
919,5.297967633985616
920,5.238441031323191
921,5.389955422630834
922,4.468014495761015
923,5.222895709337062
924,5.656756632586699
925,4.771480831672196
926,5.431686510791459
927,5.081629346974016
928,5.614940327038153
929,5.2303508896136615
930,7.682078138516404
931,4.467670615171461
932,5.050223706923359
933,5.055099865412913
934,5.269202180643336
935,5.758759079793105
936,4.805546794785972
937,6.529614326070068
938,5.060861225960619
939,5.657277537220245
940,4.540129968048681
941,5.736282957472269
942,5.645321496341894
943,5.775711379799593
944,5.776190758099704
945,5.165198624722133
946,5.377529550937006
947,8.561931733386576
948,5.119648725462341
949,4.97422139988651
950,4.853265153464823
951,4.1889825664789795
952,6.334637909544372
953,6.069091990641368
954,6.04986910497614
955,5.952633937356987
956,4.100213940780018
957,5.0322030343071855
958,5.428116745245249
959,4.897958283973054
960,5.7163153962704865
961,4.748213745737024
962,5.268316980982321
963,3.965351903802851
964,6.03942754371481
965,6.241413944218811
966,5.78954788931922
967,4.7086087154191585
968,4.221156858524559
969,4.931485557977224
970,6.169589947163178
971,5.176483720657193
972,5.028918927610139
973,5.620561215616872
974,4.952409842305943
975,5.210549615565497
976,5.348658244056196
977,5.753796152170651
978,6.409697557214689
979,7.695018821754535
980,5.653770339571883
981,4.8601420264591555
982,4.8404868453425465
983,6.082393278145606
984,5.521512462568444
985,5.937169864873344
986,6.670974545494058
987,4.309001435983994
988,5.568679623367815
989,5.306630195697732
990,5.540373358293504
991,5.371134390227693
992,4.480421891417729
993,5.520403994071688
994,4.237026387249721
995,5.074162777707749
996,5.881450993937886
997,6.378186111644012
998,6.048034759936654
999,5.406755329552314
1000,5.30016471526363
1001,4.731834776050863
1002,5.585362857532868
1003,5.3923070128852215
1004,5.4349363122273475
1005,5.411310604877318
1006,4.737165656400739
1007,6.9884364450008905
1008,5.229459931989826
1009,5.047393577823326
1010,5.095508869621251
1011,5.654755906382937
1012,4.685384937765378
1013,5.69421703714611
1014,6.228175259483352
1015,4.82819567744248
1016,5.14381110098626
1017,5.011466412246652
1018,5.810197479410559
1019,5.516182153955769
1020,5.520708197332669
1021,5.403278160659075
1022,5.258085335109594
1023,5.050531967052665
1024,5.6294827789426245
1025,6.111895358515922
1026,5.60956138666781
1027,5.3894137306189736
1028,5.741929660961803
1029,5.457533898794504
1030,5.398052377237622
1031,5.2402282880875575
1032,6.380242096952092
1033,5.431783624387501
1034,7.090240313183044
1035,6.246327736877353
1036,4.838996216967297
1037,5.529122560068993
1038,5.091458425301975
1039,5.927159649882857
1040,5.010062018362562
1041,5.364288968770666
1042,5.136826231478086
1043,5.576682864113019
1044,5.604649960157624
1045,5.6553683325837465
1046,5.635133536405535
1047,6.875615827128392
1048,5.047192100543688
1049,5.215579398857075
1050,6.0846543522115
1051,5.519442079228962
1052,5.83908893549301
1053,5.158621339535174
1054,4.947880492364622
1055,5.227102651184571
1056,4.971223370929889
1057,4.586438227782821
1058,4.698999668622652
1059,4.471225941672064
1060,4.359613492333855
1061,5.8892563800398445
1062,6.523399812262723
1063,5.577364260067763
1064,7.22659969982352
1065,5.137003087382188
1066,6.103525700129429
1067,5.336169995162561
1068,7.069697317505722
1069,5.267584980592305
1070,6.832908596149195
1071,5.688438617875907
1072,5.336910767267975
1073,5.1912496792689975
1074,5.864331875701129
1075,5.043173373417574
1076,4.864443453905401
1077,5.010929023064224
1078,5.4083407735343245
1079,5.076470677808323
1080,5.630316068225325
1081,5.418425421993639
1082,5.020912717981623
1083,6.0673763760727075
1084,5.823579215374128
1085,4.639004743814703
1086,5.521451004118082
1087,4.285223836923603
1088,5.076928561010134
1089,5.8748819016582035
1090,4.875074423968752
1091,5.063869638602634
1092,6.2758277147959225
1093,6.507823066251869
1094,6.349280156732569
1095,5.0300963456405094
1096,5.886265438528816
1097,5.826935385954955
1098,5.016791451235723
1099,5.9699788527837185
1100,4.905738301706332
1101,6.391015073601788
1102,5.41235293146149
1103,5.569125210075719
1104,4.636290248687836
1105,4.836463629240436
1106,5.710147768482994
1107,6.236923601967753
1108,5.150305613268311
1109,7.47138594958891
1110,4.392746254177653
1111,5.844887918335545
1112,8.250954090740409
1113,5.804909050310134
1114,5.122136937554409
1115,5.3282115816164834
1116,5.0610234978116475
1117,7.095505802642911
1118,4.966974571322923
1119,5.305366423199933
1120,6.291575884088107
1121,5.667281939922737
1122,5.2431964908291535
1123,5.8041557649128634
1124,4.40316687712728
1125,4.8752900327701685
1126,5.28541492897915
1127,5.453033400450637
1128,6.222083301190855
1129,6.538354423266522
1130,4.830816685146597
1131,5.61575782787907
1132,5.687062997482893
1133,4.937712329292854
1134,5.323651158559378
1135,5.066059970383314
1136,4.999534253450056
1137,5.925592930637469
1138,5.1683743160100395
1139,4.662703846473184
1140,5.253215012407954
1141,7.357634023201847
1142,4.407287958645247
1143,5.287443958642524
1144,4.354494278868538
1145,5.610984723823219
1146,5.104044275472327
1147,5.69772426250264
1148,4.967611804777714
1149,5.999603931107522
1150,5.550318850628505
1151,5.830584324012278
1152,6.465683325380892
1153,6.115685691916621
1154,5.381995051171612
1155,5.2070819241986115
1156,4.464722596978382
1157,6.173416453794464
1158,5.616501351099717
1159,5.962305774243413
1160,5.04854853656542
1161,5.1825056024131335
1162,4.177774616025227
1163,4.639035020608449
1164,6.52806027063261
1165,4.8275728755230185
1166,4.996777679585518
1167,6.220542957661734
1168,6.180752681673571
1169,4.9211059337595575
1170,5.391829053897827
1171,5.168415826328567
1172,5.580666142767637
1173,6.027364110598533
1174,5.873816693918885
1175,5.604742326108354
1176,6.107381163448802
1177,5.227369109055817
1178,5.144264845941881
1179,6.504176035954718
1180,5.105449550158882
1181,6.356133572737652
1182,4.898323095455003
1183,5.393549788250015
1184,6.263750976838623
1185,5.18196109676193
1186,4.905605646451522
1187,6.559927218206819
1188,5.088174958054473
1189,4.973733193207316
1190,5.324453980071942
1191,5.327589712107027
1192,5.019443156703341
1193,5.527459243032359
1194,4.53556003174008
1195,3.9240145422764896
1196,6.706414903759155
1197,5.70409700353121
1198,5.742298252786043
1199,6.292272543274137
1200,4.683186992649537
1201,5.097572224484231
1202,5.2339829821003345
1203,6.149379332150015
1204,5.152894352512302
1205,5.792656155538102
1206,4.572899040150513
1207,6.212752808620392
1208,6.066577076338384
1209,4.707468730196943
1210,6.304833209608247
1211,4.954155726430096
1212,6.295473111872717
1213,5.994879534523907
1214,6.638149045532331
1215,7.148941140439219
1216,4.182345901548902
1217,6.479224731278829
1218,5.287382357798596
1219,5.349802876760363
1220,5.132463643197336
1221,5.410120601874057
1222,4.684555339861632
1223,4.5317422343202125
1224,5.2865968570440725
1225,4.872413752284017
1226,5.100282868788925
1227,6.283546752517607
1228,5.051913411902738
1229,5.257654288102648
1230,5.671981550914461
1231,4.741283279764164
1232,6.152177623272439
1233,6.206418677502081
1234,5.441486257148504
1235,4.483965461163564
1236,5.463673785722616
1237,5.090309934470181
1238,5.489318121738327
1239,5.772093980982211
1240,5.538682350255338
1241,5.918931495501496
1242,5.5002539720412225
1243,5.925296390403351
1244,5.083207562906399
1245,6.381986779643163
1246,5.692089745313802
1247,5.694821466311522
1248,5.594286698706775
1249,5.338603072680917
1250,6.586806652981645
1251,5.78110745197799
1252,5.711032137298268
1253,5.482702818149835
1254,5.4297743991364955
1255,5.982665042989558
1256,5.632168639632212
1257,4.361013105608525
1258,6.4525800265936075
1259,6.792579764282243
1260,3.9941874518355402
1261,4.566886310530911
1262,5.7494670752031825
1263,5.014064502674304
1264,5.228826161867261
1265,5.519247014462467
1266,6.5908613122611
1267,5.717092316721774
1268,4.84025772595255
1269,4.7287360306266395
1270,4.672495071618967
1271,5.073689255742297
1272,4.626101300002051
1273,6.189514107052297
1274,4.907601005893306
1275,6.377684574271062
1276,6.6442869184937
1277,6.402661015637153
1278,4.550398539137321
1279,5.272920832428342
1280,5.63288639881304
1281,6.132565252352026
1282,4.558193731662381
1283,4.654153408904258
1284,7.054490906666608
1285,5.529573215389681
1286,6.507030185349001
1287,4.853696022525
1288,5.814020141797525
1289,6.013884884629656
1290,6.530999154983478
1291,5.013462788893774
1292,5.8444336263409395
1293,5.164645683766961
1294,5.539530569491551
1295,5.669700182532966
1296,5.42469508610458
1297,5.809279741784871
1298,6.226551120639681
1299,6.058212300472874
1300,5.524862244685882
1301,5.978797817863452
1302,5.1729256086133635
1303,4.930339096513846
1304,5.163456347335387
1305,5.840644398261775
1306,4.74237271543775
1307,5.965200624114121
1308,6.81078656741234
1309,5.471229358623007
1310,4.678580403341236
1311,6.036042568789902
1312,4.552626518907934
1313,4.212885028843196
1314,5.516986516071492
1315,6.082885935812328
1316,5.498493172028142
1317,5.422443570556257
1318,4.745133063401875
1319,5.754578841901741
1320,5.186968656642446
1321,5.247745993438263
1322,4.410324643719121
1323,4.3870462197034366
1324,4.3596055677085825
1325,5.2755091831263785
1326,6.515535817606614
1327,5.799446946251486
1328,5.398471726525807
1329,4.825710190754193
1330,6.271159563855066
1331,6.00640672756717
1332,6.380960252056966
1333,5.473452263237353
1334,6.418859255429595
1335,5.960191369971484
1336,5.811683609096561
1337,4.981545685036399
1338,4.675652220213091
1339,4.778370001350873
1340,5.717103854239279
1341,4.910206217021134
1342,5.626705152106492
1343,5.184565897189222
1344,5.0243628500333335
1345,5.463835159341632
1346,5.250293239258684
1347,6.2965099101970345
